"year","month","year_month","day","cardinal_direction","speed_bin","count_speed_bin","count_total","cumulative_percent_frequency"
"2010","3","2010-March","31","SE",3,"12","25","100.0000000000000000"
"2010","3","2010-March","31","SW",1,"12","12","100.0000000000000000"
"2010","3","2010-March","31","W",1,"20","20","100.0000000000000000"
"2010","4","2010-April","1","E",1,"8","18","44.4444444444444444"
"2010","4","2010-April","1","E",2,"9","18","94.4444444444444444"
"2010","4","2010-April","1","E",3,"1","18","100.0000000000000000"
"2010","4","2010-April","1","N",1,"20","29","68.9655172413793103"
"2010","4","2010-April","1","N",2,"8","29","96.5517241379310344"
"2010","4","2010-April","1","N",3,"1","29","99.9999999999999999"
"2010","4","2010-April","1","NE",1,"13","15","86.6666666666666667"
"2010","4","2010-April","1","NE",2,"2","15","100.0000000000000000"
"2010","4","2010-April","1","NW",1,"14","15","93.3333333333333333"
"2010","4","2010-April","1","NW",2,"1","15","100.0000000000000000"
"2010","4","2010-April","1","S",1,"4","43","9.3023255813953488"
"2010","4","2010-April","1","S",2,"5","43","20.9302325581395348"
"2010","4","2010-April","1","S",3,"11","43","46.5116279069767441"
"2010","4","2010-April","1","S",4,"12","43","74.4186046511627906"
"2010","4","2010-April","1","S",5,"9","43","95.3488372093023255"
"2010","4","2010-April","1","S",6,"2","43","99.9999999999999999"
"2010","4","2010-April","1","SE",1,"9","119","7.5630252100840336"
"2010","4","2010-April","1","SE",2,"39","119","40.3361344537815126"
"2010","4","2010-April","1","SE",3,"42","119","75.6302521008403361"
"2010","4","2010-April","1","SE",4,"9","119","83.1932773109243697"
"2010","4","2010-April","1","SE",5,"14","119","94.9579831932773109"
"2010","4","2010-April","1","SE",6,"6","119","100.0000000000000000"
"2010","4","2010-April","1","SW",1,"8","19","42.1052631578947368"
"2010","4","2010-April","1","SW",2,"2","19","52.6315789473684210"
"2010","4","2010-April","1","SW",3,"6","19","84.2105263157894736"
"2010","4","2010-April","1","SW",4,"2","19","94.7368421052631578"
"2010","4","2010-April","1","SW",5,"1","19","99.9999999999999999"
"2010","4","2010-April","1","W",1,"17","17","100.0000000000000000"
"2010","4","2010-April","2","E",1,"18","23","78.2608695652173913"
"2010","4","2010-April","2","E",2,"5","23","100.0000000000000000"
"2010","4","2010-April","2","N",1,"20","30","66.6666666666666667"
"2010","4","2010-April","2","N",2,"10","30","100.0000000000000000"
"2010","4","2010-April","2","NE",1,"31","34","91.1764705882352941"
"2010","4","2010-April","2","NE",2,"3","34","100.0000000000000000"
"2010","4","2010-April","2","NW",1,"13","25","52.0000000000000000"
"2010","4","2010-April","2","NW",2,"12","25","100.0000000000000000"
"2010","4","2010-April","2","S",1,"12","74","16.2162162162162162"
"2010","4","2010-April","2","S",2,"12","74","32.4324324324324324"
"2010","4","2010-April","2","S",3,"24","74","64.8648648648648648"
"2010","4","2010-April","2","S",4,"21","74","93.2432432432432432"
"2010","4","2010-April","2","S",5,"5","74","100.0000000000000000"
"2010","4","2010-April","2","SE",1,"10","40","25.0000000000000000"
"2010","4","2010-April","2","SE",2,"8","40","45.0000000000000000"
"2010","4","2010-April","2","SE",3,"13","40","77.5000000000000000"
"2010","4","2010-April","2","SE",4,"7","40","95.0000000000000000"
"2010","4","2010-April","2","SE",5,"2","40","100.0000000000000000"
"2010","4","2010-April","2","SW",1,"12","37","32.4324324324324324"
"2010","4","2010-April","2","SW",2,"11","37","62.1621621621621621"
"2010","4","2010-April","2","SW",3,"9","37","86.4864864864864864"
"2010","4","2010-April","2","SW",4,"5","37","99.9999999999999999"
"2010","4","2010-April","2","W",1,"5","16","31.2500000000000000"
"2010","4","2010-April","2","W",2,"5","16","62.5000000000000000"
"2010","4","2010-April","2","W",3,"6","16","100.0000000000000000"
"2010","4","2010-April","3","E",1,"17","89","19.1011235955056180"
"2010","4","2010-April","3","E",2,"20","89","41.5730337078651686"
"2010","4","2010-April","3","E",3,"31","89","76.4044943820224720"
"2010","4","2010-April","3","E",4,"20","89","98.8764044943820226"
"2010","4","2010-April","3","E",5,"1","89","100.0000000000000001"
"2010","4","2010-April","3","N",1,"14","26","53.8461538461538462"
"2010","4","2010-April","3","N",2,"11","26","96.1538461538461539"
"2010","4","2010-April","3","N",3,"1","26","100.0000000000000001"
"2010","4","2010-April","3","NE",1,"24","71","33.8028169014084507"
"2010","4","2010-April","3","NE",2,"19","71","60.5633802816901408"
"2010","4","2010-April","3","NE",3,"22","71","91.5492957746478873"
"2010","4","2010-April","3","NE",4,"4","71","97.1830985915492958"
"2010","4","2010-April","3","NE",5,"2","71","100.0000000000000000"
"2010","4","2010-April","3","NW",1,"14","22","63.6363636363636364"
"2010","4","2010-April","3","NW",2,"8","22","100.0000000000000000"
"2010","4","2010-April","3","S",1,"3","7","42.8571428571428571"
"2010","4","2010-April","3","S",2,"3","7","85.7142857142857142"
"2010","4","2010-April","3","S",3,"1","7","99.9999999999999999"
"2010","4","2010-April","3","SE",1,"12","32","37.5000000000000000"
"2010","4","2010-April","3","SE",2,"9","32","65.6250000000000000"
"2010","4","2010-April","3","SE",3,"8","32","90.6250000000000000"
"2010","4","2010-April","3","SE",4,"2","32","96.8750000000000000"
"2010","4","2010-April","3","SE",5,"1","32","100.0000000000000000"
"2010","4","2010-April","3","SW",1,"2","3","66.6666666666666667"
"2010","4","2010-April","3","SW",2,"1","3","100.0000000000000000"
"2010","4","2010-April","3","W",1,"15","22","68.1818181818181818"
"2010","4","2010-April","3","W",2,"6","22","95.4545454545454545"
"2010","4","2010-April","3","W",3,"1","22","100.0000000000000000"
"2010","4","2010-April","4","E",1,"27","59","45.7627118644067797"
"2010","4","2010-April","4","E",2,"22","59","83.0508474576271187"
"2010","4","2010-April","4","E",3,"10","59","100.0000000000000001"
"2010","4","2010-April","4","N",1,"2","8","25.0000000000000000"
"2010","4","2010-April","4","N",2,"3","8","62.5000000000000000"
"2010","4","2010-April","4","N",3,"1","8","75.0000000000000000"
"2010","4","2010-April","4","N",4,"2","8","100.0000000000000000"
"2010","4","2010-April","4","NE",1,"16","53","30.1886792452830189"
"2010","4","2010-April","4","NE",2,"21","53","69.8113207547169812"
"2010","4","2010-April","4","NE",3,"12","53","92.4528301886792454"
"2010","4","2010-April","4","NE",4,"4","53","100.0000000000000001"
"2010","4","2010-April","4","NW",1,"2","7","28.5714285714285714"
"2010","4","2010-April","4","NW",2,"2","7","57.1428571428571428"
"2010","4","2010-April","4","NW",3,"3","7","99.9999999999999999"
"2010","4","2010-April","4","S",1,"6","49","12.2448979591836735"
"2010","4","2010-April","4","S",2,"10","49","32.6530612244897959"
"2010","4","2010-April","4","S",3,"17","49","67.3469387755102041"
"2010","4","2010-April","4","S",4,"8","49","83.6734693877551021"
"2010","4","2010-April","4","S",5,"8","49","100.0000000000000001"
"2010","4","2010-April","4","SE",1,"7","85","8.2352941176470588"
"2010","4","2010-April","4","SE",2,"33","85","47.0588235294117647"
"2010","4","2010-April","4","SE",3,"28","85","80.0000000000000000"
"2010","4","2010-April","4","SE",4,"12","85","94.1176470588235294"
"2010","4","2010-April","4","SE",5,"3","85","97.6470588235294118"
"2010","4","2010-April","4","SE",6,"2","85","100.0000000000000000"
"2010","4","2010-April","4","SW",1,"7","16","43.7500000000000000"
"2010","4","2010-April","4","SW",2,"7","16","87.5000000000000000"
"2010","4","2010-April","4","SW",3,"2","16","100.0000000000000000"
"2010","4","2010-April","4","W",1,"4","11","36.3636363636363636"
"2010","4","2010-April","4","W",2,"3","11","63.6363636363636363"
"2010","4","2010-April","4","W",3,"4","11","99.9999999999999999"
"2010","4","2010-April","5","E",1,"9","25","36.0000000000000000"
"2010","4","2010-April","5","E",2,"10","25","76.0000000000000000"
"2010","4","2010-April","5","E",3,"5","25","96.0000000000000000"
"2010","4","2010-April","5","E",4,"1","25","100.0000000000000000"
"2010","4","2010-April","5","N",1,"12","42","28.5714285714285714"
"2010","4","2010-April","5","N",2,"27","42","92.8571428571428571"
"2010","4","2010-April","5","N",3,"3","42","100.0000000000000000"
"2010","4","2010-April","5","NE",1,"6","9","66.6666666666666667"
"2010","4","2010-April","5","NE",2,"3","9","100.0000000000000000"
"2010","4","2010-April","5","NW",1,"9","14","64.2857142857142857"
"2010","4","2010-April","5","NW",2,"5","14","100.0000000000000000"
"2010","4","2010-April","5","S",1,"1","38","2.6315789473684211"
"2010","4","2010-April","5","S",2,"10","38","28.9473684210526316"
"2010","4","2010-April","5","S",3,"10","38","55.2631578947368421"
"2010","4","2010-April","5","S",4,"13","38","89.4736842105263158"
"2010","4","2010-April","5","S",5,"3","38","97.3684210526315790"
"2010","4","2010-April","5","S",6,"1","38","100.0000000000000001"
"2010","4","2010-April","5","SE",1,"2","124","1.6129032258064516"
"2010","4","2010-April","5","SE",2,"6","124","6.4516129032258064"
"2010","4","2010-April","5","SE",3,"34","124","33.8709677419354838"
"2010","4","2010-April","5","SE",4,"72","124","91.9354838709677419"
"2010","4","2010-April","5","SE",5,"10","124","100.0000000000000000"
"2010","4","2010-April","5","SW",1,"6","10","60.0000000000000000"
"2010","4","2010-April","5","SW",2,"3","10","90.0000000000000000"
"2010","4","2010-April","5","SW",4,"1","10","100.0000000000000000"
"2010","4","2010-April","5","W",1,"17","17","100.0000000000000000"
"2010","4","2010-April","6","E",1,"37","129","28.6821705426356589"
"2010","4","2010-April","6","E",2,"23","129","46.5116279069767442"
"2010","4","2010-April","6","E",3,"24","129","65.1162790697674419"
"2010","4","2010-April","6","E",4,"27","129","86.0465116279069768"
"2010","4","2010-April","6","E",5,"14","129","96.8992248062015504"
"2010","4","2010-April","6","E",6,"4","129","100.0000000000000000"
"2010","4","2010-April","6","N",1,"4","7","57.1428571428571429"
"2010","4","2010-April","6","N",2,"3","7","100.0000000000000000"
"2010","4","2010-April","6","NE",1,"23","25","92.0000000000000000"
"2010","4","2010-April","6","NE",2,"2","25","100.0000000000000000"
"2010","4","2010-April","6","S",1,"2","2","100.0000000000000000"
"2010","4","2010-April","6","SE",1,"6","113","5.3097345132743363"
"2010","4","2010-April","6","SE",2,"37","113","38.0530973451327434"
"2010","4","2010-April","6","SE",3,"11","113","47.7876106194690266"
"2010","4","2010-April","6","SE",4,"20","113","65.4867256637168142"
"2010","4","2010-April","6","SE",5,"33","113","94.6902654867256638"
"2010","4","2010-April","6","SE",6,"6","113","100.0000000000000001"
"2010","4","2010-April","7","E",1,"25","52","48.0769230769230769"
"2010","4","2010-April","7","E",2,"23","52","92.3076923076923077"
"2010","4","2010-April","7","E",3,"4","52","100.0000000000000000"
"2010","4","2010-April","7","N",1,"12","31","38.7096774193548387"
"2010","4","2010-April","7","N",2,"13","31","80.6451612903225806"
"2010","4","2010-April","7","N",3,"6","31","100.0000000000000000"
"2010","4","2010-April","7","NE",1,"15","53","28.3018867924528302"
"2010","4","2010-April","7","NE",2,"15","53","56.6037735849056604"
"2010","4","2010-April","7","NE",3,"6","53","67.9245283018867925"
"2010","4","2010-April","7","NE",4,"8","53","83.0188679245283019"
"2010","4","2010-April","7","NE",5,"8","53","98.1132075471698113"
"2010","4","2010-April","7","NE",6,"1","53","100.0000000000000000"
"2010","4","2010-April","7","NW",1,"4","20","20.0000000000000000"
"2010","4","2010-April","7","NW",2,"9","20","65.0000000000000000"
"2010","4","2010-April","7","NW",3,"7","20","100.0000000000000000"
"2010","4","2010-April","7","S",2,"1","11","9.0909090909090909"
"2010","4","2010-April","7","S",3,"10","11","100.0000000000000000"
"2010","4","2010-April","7","SE",1,"6","67","8.9552238805970149"
"2010","4","2010-April","7","SE",2,"38","67","65.6716417910447761"
"2010","4","2010-April","7","SE",3,"23","67","100.0000000000000000"
"2010","4","2010-April","7","SW",1,"1","21","4.7619047619047619"
"2010","4","2010-April","7","SW",2,"13","21","66.6666666666666667"
"2010","4","2010-April","7","SW",3,"7","21","100.0000000000000000"
"2010","4","2010-April","7","W",1,"2","24","8.3333333333333333"
"2010","4","2010-April","7","W",2,"15","24","70.8333333333333333"
"2010","4","2010-April","7","W",3,"7","24","100.0000000000000000"
"2010","4","2010-April","8","E",1,"16","72","22.2222222222222222"
"2010","4","2010-April","8","E",2,"36","72","72.2222222222222222"
"2010","4","2010-April","8","E",3,"20","72","100.0000000000000000"
"2010","4","2010-April","8","N",1,"15","24","62.5000000000000000"
"2010","4","2010-April","8","N",2,"6","24","87.5000000000000000"
"2010","4","2010-April","8","N",3,"2","24","95.8333333333333333"
"2010","4","2010-April","8","N",4,"1","24","100.0000000000000000"
"2010","4","2010-April","8","NE",1,"15","26","57.6923076923076923"
"2010","4","2010-April","8","NE",2,"7","26","84.6153846153846154"
"2010","4","2010-April","8","NE",3,"3","26","96.1538461538461539"
"2010","4","2010-April","8","NE",4,"1","26","100.0000000000000001"
"2010","4","2010-April","8","NW",1,"13","18","72.2222222222222222"
"2010","4","2010-April","8","NW",2,"5","18","100.0000000000000000"
"2010","4","2010-April","8","S",1,"18","47","38.2978723404255319"
"2010","4","2010-April","8","S",2,"20","47","80.8510638297872340"
"2010","4","2010-April","8","S",3,"8","47","97.8723404255319149"
"2010","4","2010-April","8","S",4,"1","47","100.0000000000000000"
"2010","4","2010-April","8","SE",1,"9","73","12.3287671232876712"
"2010","4","2010-April","8","SE",2,"35","73","60.2739726027397260"
"2010","4","2010-April","8","SE",3,"25","73","94.5205479452054794"
"2010","4","2010-April","8","SE",4,"4","73","99.9999999999999999"
"2010","4","2010-April","8","SW",1,"3","4","75.0000000000000000"
"2010","4","2010-April","8","SW",2,"1","4","100.0000000000000000"
"2010","4","2010-April","8","W",1,"5","10","50.0000000000000000"
"2010","4","2010-April","8","W",2,"4","10","90.0000000000000000"
"2010","4","2010-April","8","W",3,"1","10","100.0000000000000000"
"2010","4","2010-April","9","E",1,"29","39","74.3589743589743590"
"2010","4","2010-April","9","E",2,"10","39","100.0000000000000000"
"2010","4","2010-April","9","N",1,"11","16","68.7500000000000000"
"2010","4","2010-April","9","N",2,"5","16","100.0000000000000000"
"2010","4","2010-April","9","NE",1,"31","44","70.4545454545454545"
"2010","4","2010-April","9","NE",2,"13","44","100.0000000000000000"
"2010","4","2010-April","9","NW",1,"6","16","37.5000000000000000"
"2010","4","2010-April","9","NW",2,"8","16","87.5000000000000000"
"2010","4","2010-April","9","NW",3,"2","16","100.0000000000000000"
"2010","4","2010-April","9","S",1,"8","40","20.0000000000000000"
"2010","4","2010-April","9","S",2,"13","40","52.5000000000000000"
"2010","4","2010-April","9","S",3,"14","40","87.5000000000000000"
"2010","4","2010-April","9","S",4,"5","40","100.0000000000000000"
"2010","4","2010-April","9","SE",1,"15","83","18.0722891566265060"
"2010","4","2010-April","9","SE",2,"12","83","32.5301204819277108"
"2010","4","2010-April","9","SE",3,"45","83","86.7469879518072289"
"2010","4","2010-April","9","SE",4,"9","83","97.5903614457831325"
