"year","month","year_month","day","cardinal_direction","speed_bin","count_speed_bin","count_total","percent_frequency"
"2010","3","2010-March","31","SE",3,"12","25","48.0000000000000000"
"2010","3","2010-March","31","SW",1,"12","12","100.0000000000000000"
"2010","3","2010-March","31","W",1,"20","20","100.0000000000000000"
"2010","4","2010-April","1","E",1,"8","18","44.4444444444444444"
"2010","4","2010-April","1","E",2,"9","18","50.0000000000000000"
"2010","4","2010-April","1","E",3,"1","18","5.5555555555555556"
"2010","4","2010-April","1","N",1,"20","29","68.9655172413793103"
"2010","4","2010-April","1","N",2,"8","29","27.5862068965517241"
"2010","4","2010-April","1","N",3,"1","29","3.4482758620689655"
"2010","4","2010-April","1","NE",1,"13","15","86.6666666666666667"
"2010","4","2010-April","1","NE",2,"2","15","13.3333333333333333"
"2010","4","2010-April","1","NW",1,"14","15","93.3333333333333333"
"2010","4","2010-April","1","NW",2,"1","15","6.6666666666666667"
"2010","4","2010-April","1","S",1,"4","43","9.3023255813953488"
"2010","4","2010-April","1","S",2,"5","43","11.6279069767441860"
"2010","4","2010-April","1","S",3,"11","43","25.5813953488372093"
"2010","4","2010-April","1","S",4,"12","43","27.9069767441860465"
"2010","4","2010-April","1","S",5,"9","43","20.9302325581395349"
"2010","4","2010-April","1","S",6,"2","43","4.6511627906976744"
"2010","4","2010-April","1","SE",1,"9","119","7.5630252100840336"
"2010","4","2010-April","1","SE",2,"39","119","32.7731092436974790"
"2010","4","2010-April","1","SE",3,"42","119","35.2941176470588235"
"2010","4","2010-April","1","SE",4,"9","119","7.5630252100840336"
"2010","4","2010-April","1","SE",5,"14","119","11.7647058823529412"
"2010","4","2010-April","1","SE",6,"6","119","5.0420168067226891"
"2010","4","2010-April","1","SW",1,"8","19","42.1052631578947368"
"2010","4","2010-April","1","SW",2,"2","19","10.5263157894736842"
"2010","4","2010-April","1","SW",3,"6","19","31.5789473684210526"
"2010","4","2010-April","1","SW",4,"2","19","10.5263157894736842"
"2010","4","2010-April","1","SW",5,"1","19","5.2631578947368421"
"2010","4","2010-April","1","W",1,"17","17","100.0000000000000000"
"2010","4","2010-April","2","E",1,"18","23","78.2608695652173913"
"2010","4","2010-April","2","E",2,"5","23","21.7391304347826087"
"2010","4","2010-April","2","N",1,"20","30","66.6666666666666667"
"2010","4","2010-April","2","N",2,"10","30","33.3333333333333333"
"2010","4","2010-April","2","NE",1,"31","34","91.1764705882352941"
"2010","4","2010-April","2","NE",2,"3","34","8.8235294117647059"
"2010","4","2010-April","2","NW",1,"13","25","52.0000000000000000"
"2010","4","2010-April","2","NW",2,"12","25","48.0000000000000000"
"2010","4","2010-April","2","S",1,"12","74","16.2162162162162162"
"2010","4","2010-April","2","S",2,"12","74","16.2162162162162162"
"2010","4","2010-April","2","S",3,"24","74","32.4324324324324324"
"2010","4","2010-April","2","S",4,"21","74","28.3783783783783784"
"2010","4","2010-April","2","S",5,"5","74","6.7567567567567568"
"2010","4","2010-April","2","SE",1,"10","40","25.0000000000000000"
"2010","4","2010-April","2","SE",2,"8","40","20.0000000000000000"
"2010","4","2010-April","2","SE",3,"13","40","32.5000000000000000"
"2010","4","2010-April","2","SE",4,"7","40","17.5000000000000000"
"2010","4","2010-April","2","SE",5,"2","40","5.0000000000000000"
"2010","4","2010-April","2","SW",1,"12","37","32.4324324324324324"
"2010","4","2010-April","2","SW",2,"11","37","29.7297297297297297"
"2010","4","2010-April","2","SW",3,"9","37","24.3243243243243243"
"2010","4","2010-April","2","SW",4,"5","37","13.5135135135135135"
"2010","4","2010-April","2","W",1,"5","16","31.2500000000000000"
"2010","4","2010-April","2","W",2,"5","16","31.2500000000000000"
"2010","4","2010-April","2","W",3,"6","16","37.5000000000000000"
"2010","4","2010-April","3","E",1,"17","89","19.1011235955056180"
"2010","4","2010-April","3","E",2,"20","89","22.4719101123595506"
"2010","4","2010-April","3","E",3,"31","89","34.8314606741573034"
"2010","4","2010-April","3","E",4,"20","89","22.4719101123595506"
"2010","4","2010-April","3","E",5,"1","89","1.1235955056179775"
"2010","4","2010-April","3","N",1,"14","26","53.8461538461538462"
"2010","4","2010-April","3","N",2,"11","26","42.3076923076923077"
"2010","4","2010-April","3","N",3,"1","26","3.8461538461538462"
"2010","4","2010-April","3","NE",1,"24","71","33.8028169014084507"
"2010","4","2010-April","3","NE",2,"19","71","26.7605633802816901"
"2010","4","2010-April","3","NE",3,"22","71","30.9859154929577465"
"2010","4","2010-April","3","NE",4,"4","71","5.6338028169014085"
"2010","4","2010-April","3","NE",5,"2","71","2.8169014084507042"
"2010","4","2010-April","3","NW",1,"14","22","63.6363636363636364"
"2010","4","2010-April","3","NW",2,"8","22","36.3636363636363636"
"2010","4","2010-April","3","S",1,"3","7","42.8571428571428571"
"2010","4","2010-April","3","S",2,"3","7","42.8571428571428571"
"2010","4","2010-April","3","S",3,"1","7","14.2857142857142857"
"2010","4","2010-April","3","SE",1,"12","32","37.5000000000000000"
"2010","4","2010-April","3","SE",2,"9","32","28.1250000000000000"
"2010","4","2010-April","3","SE",3,"8","32","25.0000000000000000"
"2010","4","2010-April","3","SE",4,"2","32","6.2500000000000000"
"2010","4","2010-April","3","SE",5,"1","32","3.1250000000000000"
"2010","4","2010-April","3","SW",1,"2","3","66.6666666666666667"
"2010","4","2010-April","3","SW",2,"1","3","33.3333333333333333"
"2010","4","2010-April","3","W",1,"15","22","68.1818181818181818"
"2010","4","2010-April","3","W",2,"6","22","27.2727272727272727"
"2010","4","2010-April","3","W",3,"1","22","4.5454545454545455"
"2010","4","2010-April","4","E",1,"27","59","45.7627118644067797"
"2010","4","2010-April","4","E",2,"22","59","37.2881355932203390"
"2010","4","2010-April","4","E",3,"10","59","16.9491525423728814"
"2010","4","2010-April","4","N",1,"2","8","25.0000000000000000"
"2010","4","2010-April","4","N",2,"3","8","37.5000000000000000"
"2010","4","2010-April","4","N",3,"1","8","12.5000000000000000"
"2010","4","2010-April","4","N",4,"2","8","25.0000000000000000"
"2010","4","2010-April","4","NE",1,"16","53","30.1886792452830189"
"2010","4","2010-April","4","NE",2,"21","53","39.6226415094339623"
"2010","4","2010-April","4","NE",3,"12","53","22.6415094339622642"
"2010","4","2010-April","4","NE",4,"4","53","7.5471698113207547"
"2010","4","2010-April","4","NW",1,"2","7","28.5714285714285714"
"2010","4","2010-April","4","NW",2,"2","7","28.5714285714285714"
"2010","4","2010-April","4","NW",3,"3","7","42.8571428571428571"
"2010","4","2010-April","4","S",1,"6","49","12.2448979591836735"
"2010","4","2010-April","4","S",2,"10","49","20.4081632653061224"
"2010","4","2010-April","4","S",3,"17","49","34.6938775510204082"
"2010","4","2010-April","4","S",4,"8","49","16.3265306122448980"
"2010","4","2010-April","4","S",5,"8","49","16.3265306122448980"
"2010","4","2010-April","4","SE",1,"7","85","8.2352941176470588"
"2010","4","2010-April","4","SE",2,"33","85","38.8235294117647059"
"2010","4","2010-April","4","SE",3,"28","85","32.9411764705882353"
"2010","4","2010-April","4","SE",4,"12","85","14.1176470588235294"
"2010","4","2010-April","4","SE",5,"3","85","3.5294117647058824"
"2010","4","2010-April","4","SE",6,"2","85","2.3529411764705882"
"2010","4","2010-April","4","SW",1,"7","16","43.7500000000000000"
"2010","4","2010-April","4","SW",2,"7","16","43.7500000000000000"
"2010","4","2010-April","4","SW",3,"2","16","12.5000000000000000"
"2010","4","2010-April","4","W",1,"4","11","36.3636363636363636"
"2010","4","2010-April","4","W",2,"3","11","27.2727272727272727"
"2010","4","2010-April","4","W",3,"4","11","36.3636363636363636"
"2010","4","2010-April","5","E",1,"9","25","36.0000000000000000"
"2010","4","2010-April","5","E",2,"10","25","40.0000000000000000"
"2010","4","2010-April","5","E",3,"5","25","20.0000000000000000"
"2010","4","2010-April","5","E",4,"1","25","4.0000000000000000"
"2010","4","2010-April","5","N",1,"12","42","28.5714285714285714"
"2010","4","2010-April","5","N",2,"27","42","64.2857142857142857"
"2010","4","2010-April","5","N",3,"3","42","7.1428571428571429"
"2010","4","2010-April","5","NE",1,"6","9","66.6666666666666667"
"2010","4","2010-April","5","NE",2,"3","9","33.3333333333333333"
"2010","4","2010-April","5","NW",1,"9","14","64.2857142857142857"
"2010","4","2010-April","5","NW",2,"5","14","35.7142857142857143"
"2010","4","2010-April","5","S",1,"1","38","2.6315789473684211"
"2010","4","2010-April","5","S",2,"10","38","26.3157894736842105"
"2010","4","2010-April","5","S",3,"10","38","26.3157894736842105"
"2010","4","2010-April","5","S",4,"13","38","34.2105263157894737"
"2010","4","2010-April","5","S",5,"3","38","7.8947368421052632"
"2010","4","2010-April","5","S",6,"1","38","2.6315789473684211"
"2010","4","2010-April","5","SE",1,"2","124","1.6129032258064516"
"2010","4","2010-April","5","SE",2,"6","124","4.8387096774193548"
"2010","4","2010-April","5","SE",3,"34","124","27.4193548387096774"
"2010","4","2010-April","5","SE",4,"72","124","58.0645161290322581"
"2010","4","2010-April","5","SE",5,"10","124","8.0645161290322581"
"2010","4","2010-April","5","SW",1,"6","10","60.0000000000000000"
"2010","4","2010-April","5","SW",2,"3","10","30.0000000000000000"
"2010","4","2010-April","5","SW",4,"1","10","10.0000000000000000"
"2010","4","2010-April","5","W",1,"17","17","100.0000000000000000"
"2010","4","2010-April","6","E",1,"37","129","28.6821705426356589"
"2010","4","2010-April","6","E",2,"23","129","17.8294573643410853"
"2010","4","2010-April","6","E",3,"24","129","18.6046511627906977"
"2010","4","2010-April","6","E",4,"27","129","20.9302325581395349"
"2010","4","2010-April","6","E",5,"14","129","10.8527131782945736"
"2010","4","2010-April","6","E",6,"4","129","3.1007751937984496"
"2010","4","2010-April","6","N",1,"4","7","57.1428571428571429"
"2010","4","2010-April","6","N",2,"3","7","42.8571428571428571"
"2010","4","2010-April","6","NE",1,"23","25","92.0000000000000000"
"2010","4","2010-April","6","NE",2,"2","25","8.0000000000000000"
"2010","4","2010-April","6","S",1,"2","2","100.0000000000000000"
"2010","4","2010-April","6","SE",1,"6","113","5.3097345132743363"
"2010","4","2010-April","6","SE",2,"37","113","32.7433628318584071"
"2010","4","2010-April","6","SE",3,"11","113","9.7345132743362832"
"2010","4","2010-April","6","SE",4,"20","113","17.6991150442477876"
"2010","4","2010-April","6","SE",5,"33","113","29.2035398230088496"
"2010","4","2010-April","6","SE",6,"6","113","5.3097345132743363"
"2010","4","2010-April","7","E",1,"25","52","48.0769230769230769"
"2010","4","2010-April","7","E",2,"23","52","44.2307692307692308"
"2010","4","2010-April","7","E",3,"4","52","7.6923076923076923"
"2010","4","2010-April","7","N",1,"12","31","38.7096774193548387"
"2010","4","2010-April","7","N",2,"13","31","41.9354838709677419"
"2010","4","2010-April","7","N",3,"6","31","19.3548387096774194"
"2010","4","2010-April","7","NE",1,"15","53","28.3018867924528302"
"2010","4","2010-April","7","NE",2,"15","53","28.3018867924528302"
"2010","4","2010-April","7","NE",3,"6","53","11.3207547169811321"
"2010","4","2010-April","7","NE",4,"8","53","15.0943396226415094"
"2010","4","2010-April","7","NE",5,"8","53","15.0943396226415094"
"2010","4","2010-April","7","NE",6,"1","53","1.8867924528301887"
"2010","4","2010-April","7","NW",1,"4","20","20.0000000000000000"
"2010","4","2010-April","7","NW",2,"9","20","45.0000000000000000"
"2010","4","2010-April","7","NW",3,"7","20","35.0000000000000000"
"2010","4","2010-April","7","S",2,"1","11","9.0909090909090909"
"2010","4","2010-April","7","S",3,"10","11","90.9090909090909091"
"2010","4","2010-April","7","SE",1,"6","67","8.9552238805970149"
"2010","4","2010-April","7","SE",2,"38","67","56.7164179104477612"
"2010","4","2010-April","7","SE",3,"23","67","34.3283582089552239"
"2010","4","2010-April","7","SW",1,"1","21","4.7619047619047619"
"2010","4","2010-April","7","SW",2,"13","21","61.9047619047619048"
"2010","4","2010-April","7","SW",3,"7","21","33.3333333333333333"
"2010","4","2010-April","7","W",1,"2","24","8.3333333333333333"
"2010","4","2010-April","7","W",2,"15","24","62.5000000000000000"
"2010","4","2010-April","7","W",3,"7","24","29.1666666666666667"
"2010","4","2010-April","8","E",1,"16","72","22.2222222222222222"
"2010","4","2010-April","8","E",2,"36","72","50.0000000000000000"
"2010","4","2010-April","8","E",3,"20","72","27.7777777777777778"
"2010","4","2010-April","8","N",1,"15","24","62.5000000000000000"
"2010","4","2010-April","8","N",2,"6","24","25.0000000000000000"
"2010","4","2010-April","8","N",3,"2","24","8.3333333333333333"
"2010","4","2010-April","8","N",4,"1","24","4.1666666666666667"
"2010","4","2010-April","8","NE",1,"15","26","57.6923076923076923"
"2010","4","2010-April","8","NE",2,"7","26","26.9230769230769231"
"2010","4","2010-April","8","NE",3,"3","26","11.5384615384615385"
"2010","4","2010-April","8","NE",4,"1","26","3.8461538461538462"
"2010","4","2010-April","8","NW",1,"13","18","72.2222222222222222"
"2010","4","2010-April","8","NW",2,"5","18","27.7777777777777778"
"2010","4","2010-April","8","S",1,"18","47","38.2978723404255319"
"2010","4","2010-April","8","S",2,"20","47","42.5531914893617021"
"2010","4","2010-April","8","S",3,"8","47","17.0212765957446809"
"2010","4","2010-April","8","S",4,"1","47","2.1276595744680851"
"2010","4","2010-April","8","SE",1,"9","73","12.3287671232876712"
"2010","4","2010-April","8","SE",2,"35","73","47.9452054794520548"
"2010","4","2010-April","8","SE",3,"25","73","34.2465753424657534"
"2010","4","2010-April","8","SE",4,"4","73","5.4794520547945205"
"2010","4","2010-April","8","SW",1,"3","4","75.0000000000000000"
"2010","4","2010-April","8","SW",2,"1","4","25.0000000000000000"
"2010","4","2010-April","8","W",1,"5","10","50.0000000000000000"
"2010","4","2010-April","8","W",2,"4","10","40.0000000000000000"
"2010","4","2010-April","8","W",3,"1","10","10.0000000000000000"
"2010","4","2010-April","9","E",1,"29","39","74.3589743589743590"
"2010","4","2010-April","9","E",2,"10","39","25.6410256410256410"
"2010","4","2010-April","9","N",1,"11","16","68.7500000000000000"
"2010","4","2010-April","9","N",2,"5","16","31.2500000000000000"
"2010","4","2010-April","9","NE",1,"31","44","70.4545454545454545"
"2010","4","2010-April","9","NE",2,"13","44","29.5454545454545455"
"2010","4","2010-April","9","NW",1,"6","16","37.5000000000000000"
"2010","4","2010-April","9","NW",2,"8","16","50.0000000000000000"
"2010","4","2010-April","9","NW",3,"2","16","12.5000000000000000"
"2010","4","2010-April","9","S",1,"8","40","20.0000000000000000"
"2010","4","2010-April","9","S",2,"13","40","32.5000000000000000"
"2010","4","2010-April","9","S",3,"14","40","35.0000000000000000"
"2010","4","2010-April","9","S",4,"5","40","12.5000000000000000"
"2010","4","2010-April","9","SE",1,"15","83","18.0722891566265060"
"2010","4","2010-April","9","SE",2,"12","83","14.4578313253012048"
"2010","4","2010-April","9","SE",3,"45","83","54.2168674698795181"
"2010","4","2010-April","9","SE",4,"9","83","10.8433734939759036"
"2010","4","2010-April","9","SE",5,"2","83","2.4096385542168675"
"2010","4","2010-April","9","SW",1,"5","23","21.7391304347826087"
"2010","4","2010-April","9","SW",2,"15","23","65.2173913043478261"
"2010","4","2010-April","9","SW",3,"3","23","13.0434782608695652"
