"year_month","day","hour","wind_speed"
"2010-November","6","14","0.0"
"2010-November","6","14","0.0"
"2010-November","19","1","0.0"
"2010-November","19","1","0.0"
"2010-November","19","1","0.0"
"2010-November","18","23","0.0"
"2010-November","18","23","0.0"
"2010-November","18","22","0.0"
"2010-November","18","22","0.0"
"2010-November","18","22","0.0"
"2010-November","18","22","0.0"
"2010-November","18","22","0.0"
"2010-November","18","22","0.0"
"2010-November","18","22","0.0"
"2010-November","18","22","0.0"
"2010-November","18","22","0.0"
"2010-November","18","22","0.0"
"2010-November","18","21","0.0"
"2010-November","18","21","0.0"
"2010-November","18","21","0.0"
"2010-November","18","21","0.0"
"2010-November","18","21","0.0"
"2010-November","18","21","0.0"
"2010-November","18","21","0.0"
"2010-November","18","20","0.0"
"2010-November","18","20","0.0"
"2010-November","18","20","0.0"
"2010-November","6","10","0.0"
"2010-November","6","10","0.0"
"2010-November","6","9","0.0"
"2010-November","6","9","0.0"
"2010-November","6","9","0.0"
"2010-November","6","7","0.0"
"2010-November","18","16","0.0"
"2010-November","6","7","0.0"
"2010-November","6","7","0.0"
"2010-November","18","15","0.0"
"2010-November","6","7","0.0"
"2010-November","6","7","0.0"
"2010-November","6","7","0.0"
"2010-November","6","6","0.0"
"2010-November","6","6","0.0"
"2010-November","6","6","0.0"
"2010-November","6","6","0.0"
"2010-November","6","5","0.0"
"2010-November","6","5","0.0"
"2010-November","6","5","0.0"
"2010-November","6","5","0.0"
"2010-November","6","4","0.0"
"2010-November","6","4","0.0"
"2010-November","6","4","0.0"
"2010-November","6","4","0.0"
"2010-November","6","4","0.0"
"2010-November","6","4","0.0"
"2010-November","6","4","0.0"
"2010-November","6","4","0.0"
"2010-November","6","4","0.0"
"2010-November","6","4","0.0"
"2010-November","6","3","0.0"
"2010-November","6","3","0.0"
"2010-November","6","3","0.0"
"2010-November","6","3","0.0"
"2010-November","6","3","0.0"
"2010-November","6","3","0.0"
"2010-November","18","15","0.0"
"2010-November","6","3","0.0"
"2010-November","18","15","0.0"
"2010-November","18","15","0.0"
"2010-November","18","15","0.0"
"2010-November","18","15","0.0"
"2010-November","18","15","0.0"
"2010-November","18","15","0.0"
"2010-November","18","14","0.0"
"2010-November","18","14","0.0"
"2010-November","18","14","0.0"
"2010-November","18","14","0.0"
"2010-November","18","14","0.0"
"2010-November","18","14","0.0"
"2010-November","18","14","0.0"
"2010-November","18","14","0.0"
"2010-November","18","14","0.0"
"2010-November","18","14","0.0"
"2010-November","18","14","0.0"
"2010-November","18","14","0.0"
"2010-November","18","13","0.0"
"2010-November","18","13","0.0"
"2010-November","18","13","0.0"
"2010-November","18","13","0.0"
"2010-November","18","13","0.0"
"2010-November","18","13","0.0"
"2010-November","18","13","0.0"
"2010-November","18","13","0.0"
"2010-November","18","13","0.0"
"2010-November","6","2","0.0"
"2010-November","6","1","0.0"
"2010-November","6","0","0.0"
"2010-November","6","0","0.0"
"2010-November","6","0","0.0"
"2010-November","6","0","0.0"
"2010-November","6","0","0.0"
"2010-November","6","0","0.0"
"2010-November","6","0","0.0"
"2010-November","6","0","0.0"
"2010-November","6","0","0.0"
"2010-November","6","0","0.0"
"2010-November","5","23","0.0"
"2010-November","5","23","0.0"
"2010-November","5","23","0.0"
"2010-November","5","23","0.0"
"2010-November","5","23","0.0"
"2010-November","5","23","0.0"
"2010-November","5","23","0.0"
"2010-November","5","23","0.0"
"2010-November","5","23","0.0"
"2010-November","5","22","0.0"
"2010-November","5","22","0.0"
"2010-November","5","22","0.0"
"2010-November","5","22","0.0"
"2010-November","5","22","0.0"
"2010-November","5","22","0.0"
"2010-November","5","22","0.0"
"2010-November","5","22","0.0"
"2010-November","18","12","0.0"
"2010-November","18","12","0.0"
"2010-November","18","11","0.0"
"2010-November","18","7","0.0"
"2010-November","5","19","0.0"
"2010-November","18","5","0.0"
"2010-November","18","5","0.0"
"2010-November","18","5","0.0"
"2010-November","18","4","0.0"
"2010-November","18","4","0.0"
"2010-November","18","3","0.0"
"2010-November","18","3","0.0"
"2010-November","18","3","0.0"
"2010-November","18","2","0.0"
"2010-November","18","2","0.0"
"2010-November","18","2","0.0"
"2010-November","18","1","0.0"
"2010-November","18","1","0.0"
"2010-November","18","1","0.0"
"2010-November","18","0","0.0"
"2010-November","18","0","0.0"
"2010-November","18","0","0.0"
"2010-November","17","23","0.0"
"2010-November","17","19","0.0"
"2010-November","5","19","0.0"
"2010-November","5","19","0.0"
"2010-November","5","19","0.0"
"2010-November","5","18","0.0"
"2010-November","5","18","0.0"
"2010-November","5","18","0.0"
"2010-November","5","17","0.0"
"2010-November","5","16","0.0"
"2010-November","5","1","0.0"
"2010-November","5","1","0.0"
"2010-November","5","1","0.0"
"2010-November","4","22","0.0"
"2010-November","4","21","0.0"
"2010-November","4","21","0.0"
"2010-November","4","21","0.0"
"2010-November","4","21","0.0"
"2010-November","4","21","0.0"
"2010-November","17","8","0.0"
"2010-November","17","7","0.0"
"2010-November","17","7","0.0"
"2010-November","17","7","0.0"
"2010-November","17","7","0.0"
"2010-November","17","7","0.0"
"2010-November","17","7","0.0"
"2010-November","17","3","0.0"
"2010-November","17","3","0.0"
"2010-November","17","3","0.0"
"2010-November","17","2","0.0"
"2010-November","17","2","0.0"
"2010-November","17","2","0.0"
"2010-November","17","2","0.0"
"2010-November","17","0","0.0"
"2010-November","17","0","0.0"
"2010-November","17","0","0.0"
"2010-November","17","0","0.0"
"2010-November","16","23","0.0"
"2010-November","16","23","0.0"
"2010-November","16","23","0.0"
"2010-November","16","23","0.0"
"2010-November","16","23","0.0"
"2010-November","16","23","0.0"
"2010-November","16","23","0.0"
"2010-November","16","23","0.0"
"2010-November","16","22","0.0"
"2010-November","16","22","0.0"
"2010-November","16","21","0.0"
"2010-November","16","21","0.0"
"2010-November","16","20","0.0"
"2010-November","16","20","0.0"
"2010-November","16","19","0.0"
"2010-November","16","18","0.0"
"2010-November","16","12","0.0"
"2010-November","16","12","0.0"
"2010-November","4","19","0.0"
"2010-November","4","7","0.0"
"2010-November","4","7","0.0"
"2010-November","4","7","0.0"
"2010-November","4","7","0.0"
"2010-November","4","6","0.0"
"2010-November","4","5","0.0"
"2010-November","4","5","0.0"
"2010-November","4","5","0.0"
"2010-November","4","5","0.0"
"2010-November","4","4","0.0"
"2010-November","16","6","0.0"
"2010-November","16","5","0.0"
"2010-November","4","3","0.0"
"2010-November","4","3","0.0"
"2010-November","4","2","0.0"
"2010-November","4","1","0.0"
"2010-November","4","0","0.0"
"2010-November","4","0","0.0"
"2010-November","4","0","0.0"
"2010-November","3","23","0.0"
"2010-November","3","23","0.0"
"2010-November","3","23","0.0"
"2010-November","3","23","0.0"
"2010-November","3","22","0.0"
"2010-November","3","22","0.0"
"2010-November","3","22","0.0"
"2010-November","3","21","0.0"
"2010-November","3","19","0.0"
"2010-November","3","19","0.0"
"2010-November","3","19","0.0"
"2010-November","3","19","0.0"
"2010-November","3","19","0.0"
"2010-November","3","19","0.0"
"2010-November","3","19","0.0"
"2010-November","3","19","0.0"
"2010-November","3","19","0.0"
"2010-November","3","18","0.0"
"2010-November","3","18","0.0"
"2010-November","3","18","0.0"
"2010-November","3","18","0.0"
"2010-November","3","18","0.0"
"2010-November","3","18","0.0"
"2010-November","3","18","0.0"
"2010-November","3","18","0.0"
"2010-November","3","18","0.0"
"2010-November","3","18","0.0"
"2010-November","3","18","0.0"
"2010-November","3","18","0.0"
"2010-November","3","17","0.0"
"2010-November","3","17","0.0"
"2010-November","3","17","0.0"
"2010-November","3","17","0.0"
"2010-November","3","17","0.0"
"2010-November","3","17","0.0"
"2010-November","3","17","0.0"
"2010-November","3","17","0.0"
"2010-November","3","17","0.0"
"2010-November","3","17","0.0"
"2010-November","3","17","0.0"
"2010-November","3","17","0.0"
"2010-November","3","16","0.0"
"2010-November","3","16","0.0"
"2010-November","3","16","0.0"
"2010-November","3","16","0.0"
"2010-November","3","16","0.0"
"2010-November","3","16","0.0"
"2010-November","3","16","0.0"
"2010-November","3","16","0.0"
"2010-November","3","16","0.0"
"2010-November","3","16","0.0"
"2010-November","3","16","0.0"
"2010-November","3","16","0.0"
"2010-November","3","15","0.0"
"2010-November","3","15","0.0"
"2010-November","3","15","0.0"
"2010-November","3","15","0.0"
"2010-November","3","15","0.0"
"2010-November","3","15","0.0"
"2010-November","3","15","0.0"
"2010-November","3","15","0.0"
"2010-November","3","15","0.0"
"2010-November","3","15","0.0"
"2010-November","3","15","0.0"
"2010-November","3","15","0.0"
"2010-November","3","14","0.0"
"2010-November","16","4","0.0"
"2010-November","16","1","0.0"
"2010-November","16","0","0.0"
"2010-November","16","0","0.0"
"2010-November","16","0","0.0"
"2010-November","16","0","0.0"
"2010-November","15","19","0.0"
"2010-November","15","19","0.0"
"2010-November","15","10","0.0"
"2010-November","15","6","0.0"
"2010-November","15","5","0.0"
"2010-November","15","4","0.0"
"2010-November","15","3","0.0"
"2010-November","15","3","0.0"
"2010-November","15","2","0.0"
"2010-November","15","2","0.0"
"2010-November","15","2","0.0"
"2010-November","15","2","0.0"
"2010-November","15","2","0.0"
"2010-November","15","2","0.0"
"2010-November","15","2","0.0"
"2010-November","15","2","0.0"
"2010-November","15","1","0.0"
"2010-November","15","1","0.0"
"2010-November","15","1","0.0"
"2010-November","15","1","0.0"
"2010-November","15","1","0.0"
"2010-November","14","17","0.0"
"2010-November","14","17","0.0"
"2010-November","14","17","0.0"
"2010-November","14","17","0.0"
"2010-November","14","17","0.0"
"2010-November","14","17","0.0"
"2010-November","14","17","0.0"
"2010-November","14","17","0.0"
"2010-November","14","16","0.0"
"2010-November","14","16","0.0"
"2010-November","14","16","0.0"
"2010-November","14","16","0.0"
"2010-November","14","16","0.0"
"2010-November","14","16","0.0"
"2010-November","14","16","0.0"
"2010-November","14","16","0.0"
"2010-November","14","16","0.0"
"2010-November","14","16","0.0"
"2010-November","14","16","0.0"
"2010-November","14","16","0.0"
"2010-November","14","15","0.0"
"2010-November","14","15","0.0"
"2010-November","14","15","0.0"
"2010-November","14","15","0.0"
"2010-November","14","15","0.0"
"2010-November","3","8","0.0"
"2010-November","3","8","0.0"
"2010-November","3","8","0.0"
"2010-November","14","6","0.0"
"2010-November","14","6","0.0"
"2010-November","14","6","0.0"
"2010-November","14","6","0.0"
"2010-November","14","6","0.0"
"2010-November","14","1","0.0"
"2010-November","13","23","0.0"
"2010-November","13","23","0.0"
"2010-November","3","5","0.0"
"2010-November","3","4","0.0"
"2010-November","3","4","0.0"
"2010-November","3","3","0.0"
"2010-November","3","3","0.0"
"2010-November","3","3","0.0"
"2010-November","3","3","0.0"
"2010-November","3","3","0.0"
"2010-November","3","2","0.0"
"2010-November","3","2","0.0"
"2010-November","3","2","0.0"
"2010-November","3","2","0.0"
"2010-November","3","0","0.0"
"2010-November","3","0","0.0"
"2010-November","3","0","0.0"
"2010-November","3","0","0.0"
"2010-November","3","0","0.0"
"2010-November","3","0","0.0"
"2010-November","3","0","0.0"
"2010-November","3","0","0.0"
"2010-November","3","0","0.0"
"2010-November","2","23","0.0"
"2010-November","2","23","0.0"
"2010-November","2","23","0.0"
"2010-November","2","23","0.0"
"2010-November","2","23","0.0"
"2010-November","2","23","0.0"
"2010-November","2","23","0.0"
"2010-November","2","22","0.0"
"2010-November","2","22","0.0"
"2010-November","2","22","0.0"
"2010-November","2","22","0.0"
"2010-November","2","22","0.0"
"2010-November","2","21","0.0"
"2010-November","2","21","0.0"
"2010-November","2","21","0.0"
"2010-November","2","21","0.0"
"2010-November","2","21","0.0"
"2010-November","2","21","0.0"
"2010-November","2","21","0.0"
"2010-November","2","21","0.0"
"2010-November","2","21","0.0"
"2010-November","2","21","0.0"
"2010-November","2","20","0.0"
"2010-November","2","19","0.0"
"2010-November","2","19","0.0"
"2010-November","2","19","0.0"
"2010-November","13","7","0.0"
"2010-November","13","7","0.0"
"2010-November","13","7","0.0"
"2010-November","13","7","0.0"
"2010-November","13","7","0.0"
"2010-November","13","7","0.0"
"2010-November","13","7","0.0"
"2010-November","13","7","0.0"
"2010-November","13","7","0.0"
"2010-November","13","6","0.0"
"2010-November","13","6","0.0"
"2010-November","13","6","0.0"
"2010-November","13","6","0.0"
"2010-November","13","6","0.0"
"2010-November","13","6","0.0"
"2010-November","13","6","0.0"
"2010-November","13","6","0.0"
"2010-November","13","6","0.0"
"2010-November","13","6","0.0"
"2010-November","13","6","0.0"
"2010-November","13","6","0.0"
"2010-November","13","5","0.0"
"2010-November","13","5","0.0"
"2010-November","13","5","0.0"
"2010-November","13","5","0.0"
"2010-November","13","5","0.0"
"2010-November","13","5","0.0"
"2010-November","13","5","0.0"
"2010-November","13","5","0.0"
"2010-November","13","5","0.0"
"2010-November","13","5","0.0"
"2010-November","13","5","0.0"
"2010-November","13","5","0.0"
"2010-November","13","4","0.0"
"2010-November","13","4","0.0"
"2010-November","13","4","0.0"
"2010-November","13","4","0.0"
"2010-November","13","4","0.0"
"2010-November","13","4","0.0"
"2010-November","13","4","0.0"
"2010-November","13","4","0.0"
"2010-November","13","4","0.0"
"2010-November","13","4","0.0"
"2010-November","13","4","0.0"
"2010-November","13","4","0.0"
"2010-November","13","3","0.0"
"2010-November","13","3","0.0"
"2010-November","13","3","0.0"
"2010-November","13","3","0.0"
"2010-November","13","3","0.0"
"2010-November","13","3","0.0"
"2010-November","13","3","0.0"
"2010-November","13","3","0.0"
"2010-November","13","3","0.0"
"2010-November","13","3","0.0"
"2010-November","13","3","0.0"
"2010-November","13","3","0.0"
"2010-November","13","2","0.0"
"2010-November","13","2","0.0"
"2010-November","13","2","0.0"
"2010-November","13","2","0.0"
"2010-November","13","2","0.0"
"2010-November","13","2","0.0"
"2010-November","13","2","0.0"
"2010-November","13","2","0.0"
"2010-November","13","2","0.0"
"2010-November","13","2","0.0"
"2010-November","13","2","0.0"
"2010-November","13","2","0.0"
"2010-November","13","1","0.0"
"2010-November","13","1","0.0"
